sample_barcode,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32
TCGA-D1-A1NU-01A-11R-A14D-07,9.904384,0.0,0.0,0.0,2.3123004,0.32971072,6.819518,0.0,4.046093,6.853945,1.7413107,0.0,1.3589089,1.0834665,4.585979,0.83899,0.0,0.0,0.22467157,0.0,0.0,3.1941895,2.3472087,0.0,1.9914277,0.0,0.0,0.0,7.1916833,0.0,0.0,0.0
TCGA-AX-A2IO-01A-11R-A180-07,3.9746962,0.0,0.0,0.0,0.0,7.90901,2.3119254,2.361371,0.0,5.866061,0.0,0.0,0.0,1.9861062,5.5326643,1.3167514,4.1682215,0.5977688,0.0,0.0,0.0,3.7697258,5.821943,0.15479536,0.0,0.0,9.032442,0.0,3.8272336,0.0,0.0,0.0
TCGA-BS-A0TG-01A-32R-A16W-07,0.0,3.1186984,7.928246,0.0,0.15536492,4.811825,0.0,3.7017918,7.799959,0.0,1.065817,0.0,3.8738635,0.0,0.0,1.0592757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39185,1.074264,0.0,0.3285832,0.0,0.31545177,7.0830812,0.0,3.128453
TCGA-DF-A2KY-01A-21R-A213-07,0.0,0.0,11.687183,6.493917,0.0,3.258483,10.279545,0.0,0.0,0.0,1.3581365,0.0,0.0,5.7741675,3.1224144,11.035462,0.0,0.5395453,10.403989,0.0,11.277275,1.5986036,0.0,0.0,0.0,0.0,0.0,0.0,8.007356,0.0,0.0,0.0
TCGA-B5-A11J-01A-11R-A118-07,1.744112,3.1628108,0.0,2.6253872,6.208176,0.0,1.3385781,0.0,1.8062202,3.0879667,5.1527805,5.3421063,0.8181763,0.16897893,3.7845418,0.0,0.1803242,0.0,0.0,5.0291348,0.0,0.741571,0.0,0.0,3.720365,0.0,0.0,2.7133648,0.86518896,0.0,1.9320927,7.093296
TCGA-EY-A2OO-01A-11R-A19W-07,8.779841,6.725136,7.9278126,7.404795,5.0143504,9.681633,0.0,8.413411,7.394361,0.0,0.0,0.0,0.0,8.514944,3.6488628,0.11397542,6.4611464,3.0508068,0.90024537,0.0,0.6181795,0.0,5.0074377,0.0,4.883779,5.9873595,2.657779,6.6109242,1.9055202,0.30690622,1.1404352,5.571296
TCGA-BG-A187-01A-11R-A12I-07,0.0,3.21449,0.0,10.449854,3.4603674,0.0,0.89133465,0.0,0.11303797,1.1834763,6.0273724,13.000491,0.0,0.0,0.0,0.06359227,4.1913567,5.4510756,0.0,4.844665,0.0,0.0,0.0,0.82182974,0.0,1.9612525,0.0,2.6423655,0.0,1.2637095,6.089823,6.4095793
TCGA-D1-A1NY-01A-11R-A16F-07,0.33848262,7.011604,3.2501156,6.458711,0.0,7.6559663,2.837181,0.0,3.0269392,3.3297567,6.894337,1.3578689,0.0,3.6160932,5.6171117,0.49433303,0.7808527,0.0,0.7529365,0.0,0.0,0.0,0.0,1.4333946,2.7971911,0.0,0.0,0.0,0.76637375,0.0,0.0,4.744423
TCGA-EO-A22X-01A-11R-A180-07,0.4695114,0.0,5.0201035,0.13421667,0.0,7.749368,10.621124,0.0,0.0,0.0,5.7496524,0.0,1.8089787,0.0,0.0,4.1942406,0.9806006,0.0,6.557481,0.0,0.6632718,0.0,5.4864144,4.098361,6.0247416,6.7955093,0.0,0.0,0.0,0.0,11.707713,4.342765
TCGA-AX-A0IZ-01A-11R-A118-07,0.0,6.467838,3.234751,0.0,0.0,7.425848,2.5831037,2.178537,2.1675816,1.7099365,3.6796103,0.0,6.366016,0.6332145,0.0,1.9093639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.628349,2.639873,0.51267827,0.0,0.0,0.0,4.2917137,0.0,2.5115147
TCGA-BS-A0TE-01A-11R-A104-07,0.0,1.6604816,4.950987,0.33432662,4.9715724,0.0,4.5394955,0.0,0.0,0.0,0.0,0.582018,3.694884,8.564455,0.0,0.93326855,0.0,0.0,1.8004478,1.463254,3.871446,0.12392826,3.020294,0.0,4.655277,8.862485,0.0,0.94966424,5.8490853,1.9483764,0.0,0.0
TCGA-EO-A2CH-01A-11R-A180-07,13.073104,0.80524766,0.0,7.2520757,7.2435775,3.5337882,2.1654582,2.86018,4.236206,5.3360243,4.2433553,3.4437017,0.0,0.0,9.234151,0.8402128,0.0,6.483888,3.5051403,4.9015193,0.0,2.539626,1.032358,0.0,6.0559115,0.0,0.0,0.542509,6.041742,0.0,0.0,3.7335818
TCGA-D1-A0ZR-01A-21R-A10J-07,2.2856624,2.9473233,0.0,9.030981,5.3838573,0.0,0.0,4.190176,0.0,2.1564586,0.0,3.9147635,0.0,0.0,2.33495,0.0,5.8811665,6.3671794,0.0,9.391541,0.049050696,0.34214193,3.7020614,0.0,1.1659936,4.0278664,2.2047715,18.207157,1.2503744,2.606049,4.4148607,2.794641
TCGA-B5-A0JV-01A-11R-A104-07,0.0,8.518904,0.0,8.119377,0.6290642,2.202991,0.5628785,0.06472759,0.0,0.0,6.634538,6.076784,0.0,0.0,7.7314954,0.0,0.558103,0.69372165,1.8935868,8.314698,1.6935657,0.0,0.0,2.3931355,0.27286676,6.8465066,0.0,0.0,0.0,0.0,4.4491377,0.0
TCGA-AX-A0IS-01A-12R-A10J-07,0.0,12.547583,0.0,2.3394725,0.0,5.4436035,0.0,7.612819,2.9091935,0.0,2.5481489,0.8314682,0.0,0.0,1.6454495,0.0,2.9204803,0.62555134,0.0,1.582095,0.0,0.0,0.57581466,6.458997,2.3764367,6.3028083,0.0,0.0,0.0,0.0,11.694305,0.7939577
TCGA-BS-A0V8-01A-11R-A118-07,0.0,0.0,0.0,0.0,2.8750381,0.80152583,0.0,6.926755,0.0,1.1035954,0.0,0.0,0.0,0.0,2.2042341,1.5322183,0.0,0.14823952,0.0,0.85545,1.9688514,3.381092,3.9832942,3.8192358,1.2130665,0.0,3.5493574,0.0,1.0580992,0.0,0.0,0.0
TCGA-AX-A3FW-01A-11R-A22K-07,4.4461474,0.0,0.0,0.0,6.5909796,0.0,0.0,3.4968588,0.0,0.0,2.0573869,2.0368357,0.0,0.0,4.8611045,0.0,0.0,3.3591006,7.2401915,13.553444,6.3280735,6.701829,1.7327628,0.0,5.2715564,5.5231657,0.0,4.5314856,0.44318134,0.0,2.6888108,0.0
TCGA-D1-A179-01A-11R-A12I-07,10.826711,0.0,1.7799393,1.0663946,7.8307896,3.6649117,6.8475685,0.0,6.630936,2.1698244,0.0,0.4361217,0.0,2.636604,0.4075439,0.0,0.4178568,6.8790116,0.030116297,0.10653207,0.0,4.4556065,12.823057,0.0,0.8567534,4.815233,3.6503055,0.0,11.137899,0.5850761,0.0,1.2496648
TCGA-AJ-A8CW-01A-11R-A37O-07,0.0,5.0484314,0.0,0.8542021,0.23085313,0.2205882,2.9657106,1.2307565,0.0,0.0,5.8120832,2.3184056,0.0,0.0,5.1637654,0.0,0.04459603,0.0,0.3598932,7.5517907,3.577096,0.37520373,0.0,3.4862692,0.24084754,3.7160242,0.0,0.0,0.0,0.0,5.349408,0.0
TCGA-B5-A0JY-01A-11R-A104-07,0.0,0.0,5.158305,0.09337841,0.0,3.4283938,6.993188,0.0,0.49373746,0.0,2.6322637,0.3466928,0.6168051,0.0,0.0,1.2950588,0.0,0.9608902,1.617779,0.0,0.0,0.0,4.64863,5.8294287,8.074237,4.0004425,0.0,0.0,0.0,0.0,7.942296,5.5941114
TCGA-DF-A2L0-01A-11R-A180-07,0.0,0.0,0.0,2.4566607,0.0,0.0,0.5831444,4.8539705,0.0,0.0,9.620974,6.3132215,0.0,0.0,3.0738614,8.76426,0.0,6.292232,6.8527794,4.64526,7.614196,0.0,0.0,7.9137187,7.818909,0.0,0.0,1.505436,2.0006304,0.0,1.6075963,0.0
TCGA-AP-A1DP-01A-11R-A137-07,0.0,8.294133,0.0,5.3800893,6.144069,1.1297309,0.0,9.354473,0.16994075,0.0,0.0,0.0,0.0,1.5701103,0.16699997,0.7037174,0.0,4.0295434,0.0,5.6094728,0.0,0.0,2.722907,2.9578733,4.811352,9.245454,2.3353577,11.403167,0.0,0.0,3.4165995,1.9769033
TCGA-BS-A0V6-01A-11R-A118-07,0.0,1.5056329,0.0,1.756746,6.6938233,0.0,0.0,6.656206,0.29848403,0.37809932,7.1068616,0.0,2.0048902,0.9081058,0.0,6.3024187,1.2742273,0.0,0.0,6.732851,0.0,0.5544397,0.0,3.7946951,1.1046784,0.88075393,0.0,11.37157,0.0,1.9474471,3.6539528,5.011737
TCGA-EY-A1GS-01A-11R-A13S-07,1.6103438,0.24124426,0.0,0.0,13.162934,0.0,0.0,3.6422853,2.3200493,0.46877348,0.0,0.0,0.6197222,9.584778,0.0,2.3554816,0.0,0.0,0.0,4.722641,8.189962,14.345075,8.992674,0.0,0.0,10.237405,3.8867426,0.0,9.2549,5.049057,0.0,0.0
TCGA-D1-A0ZS-01A-11R-A118-07,2.899039,0.0,18.336771,2.3239903,0.0,4.3895407,10.8062,0.0,6.5865154,0.0,0.7453519,0.0,0.23517278,1.3072877,2.0794637,0.0,0.0,0.39514318,9.124251,0.0,0.0,0.0,3.5489833,0.0,2.9323945,0.0,0.0,0.0,5.878259,0.0,0.0,10.689939
TCGA-DF-A2KV-01A-11R-A180-07,4.732484,1.512972,0.0,3.7454777,8.067597,1.9443722,0.0,5.848226,2.0296915,0.0,6.7160597,0.0,0.0,2.1580367,0.14495954,7.4014473,0.0,0.0,1.8385856,6.397657,3.042341,1.7375793,0.0,0.0,2.255612,2.4910223,0.0,4.0914006,0.11043096,0.0,0.0,0.66335475
TCGA-AX-A3G1-01A-11R-A22K-07,0.78109396,1.6126972,0.0,0.0,0.0,0.0,0.56223035,2.8766599,0.0,10.042002,5.051169,0.0,7.332777,6.4597726,4.7939076,0.0,0.0,0.0,0.0,4.5276046,6.979331,0.0,2.4824445,2.945824,10.616182,0.0,0.0,9.316596,0.0,0.0,0.62856007,0.0
TCGA-FI-A2EU-01A-11R-A17B-07,8.0341215,0.0,0.0,0.0,8.418926,0.0,2.7055602,0.71219456,9.535554,2.3681872,0.0,0.7837384,0.0,0.0,5.728164,0.0,0.0,5.0143814,1.8970631,0.0,0.0,3.0606356,7.5467153,0.0,6.814792,0.0,0.0,0.0,8.063869,0.0,0.37933347,1.1509978
TCGA-PG-A916-01A-11R-A37O-07,0.0,1.4126108,0.0,3.5498126,2.6589084,0.0,0.0,5.8906155,0.0,0.44125724,7.0713124,2.497805,0.0,0.0,3.1797683,1.183977,0.0,3.4037173,1.3193407,6.727884,0.0,0.0,0.0,6.433325,9.223024,1.3466263,0.0,15.221971,0.0,0.0,8.451073,7.817769
TCGA-DI-A1NO-01A-31R-A157-07,11.242969,0.0,0.0,0.0,2.5157058,0.0,4.3365765,0.0,3.4651217,0.0,0.0,0.0,0.0,0.0,2.6378143,0.0,0.0,6.2845845,6.443722,0.0,4.320986,0.0,9.993088,0.0,4.030058,0.0,0.0,0.0,9.596994,0.0,0.0,0.0
TCGA-EY-A210-01A-11R-A157-07,12.449942,0.32196265,6.124189,12.661023,0.0,9.401323,5.7224355,0.3626476,0.0,10.932589,0.38048133,0.0,0.0,11.281646,0.0,9.12265,3.4504938,0.0,0.0,0.0,11.643306,0.0,0.8222095,0.0,0.0,0.0,0.0,0.0,5.549763,2.7896743,0.0,0.0
TCGA-AJ-A23O-01A-11R-A157-07,0.0,9.230019,0.0,1.5797313,0.5168063,7.0071454,3.5223827,1.2678457,0.0,6.8951283,2.5679712,1.6254672,3.622812,4.9935236,2.8276942,0.0,0.0,0.0,0.0,4.9308586,0.0,0.0,0.0,8.445912,3.6071296,0.0,0.0,0.0,0.0,0.0,0.0,0.66751206
TCGA-EO-A22R-01A-11R-A18M-07,1.7871698,4.1223993,0.33052582,1.223015,0.0,1.2399422,9.6782255,0.0,0.0,0.0,0.0,4.8837333,5.5041595,0.8043277,0.0,0.0,3.954952,0.0,0.39117226,6.332038,0.0,0.0,4.909775,0.22153012,0.0,10.54779,0.0,0.0,0.0,0.0,6.5937285,5.38545
TCGA-B5-A11V-01A-11R-A10J-07,0.0,8.407849,3.7354064,2.9306,0.0,0.0,0.0,2.705268,3.769621,0.0,0.0,3.4915829,0.0,0.0,0.7148067,0.0,2.5605872,0.32481757,0.0,0.0,0.0,0.0,0.0,3.5594473,0.97918826,4.347009,0.016534545,1.5209891,0.0,1.2957375,5.6612673,1.2516642
TCGA-D1-A103-01A-11R-A10J-07,0.46976084,2.1301997,0.0,0.0,5.5565505,0.0,0.0,1.0724186,0.0,10.586136,0.74307716,4.136805,4.988396,0.0,4.45392,0.0,3.2301602,0.0,0.0,7.506612,0.0,0.534204,0.0,1.8366913,0.0,0.0,4.392952,0.7715536,1.8233582,0.0,0.0,5.819166
TCGA-BS-A0TD-01A-11R-A104-07,1.3833845,0.5607844,0.0,3.4149363,8.576116,1.0470667,0.0,8.259448,3.6604784,0.0,3.0099785,0.0,0.0,0.48928523,0.0,4.8723555,0.43517113,2.9172056,0.0,1.3148704,0.0,3.0495067,0.0,0.3978513,1.4867301,2.291018,0.33987316,8.2525215,1.0097083,2.209162,0.0,6.391612
TCGA-B5-A5OD-01A-11R-A31O-07,12.213966,0.0,0.0,4.1115727,0.7145141,7.242793,1.8005979,3.8655748,0.0,4.9723206,0.0,0.0,0.0,4.822784,0.0,9.453902,4.0924106,0.6550629,0.0,2.7263973,3.9192858,0.5672401,4.1512694,0.0,0.0,0.0,5.117266,0.0,6.204662,1.0225552,0.0,0.0
TCGA-AP-A05H-01A-11R-A00V-07,5.035467,0.0,12.410457,7.3430157,0.0,11.750897,5.0445433,0.0,6.191416,0.6320995,0.0,1.8984292,0.0,0.9781098,3.664666,1.8173003,0.0,9.218575,6.5824304,0.0,0.0,0.0,1.1107765,0.0,0.78654265,0.0,4.5472918,0.0,14.0287075,0.0,0.0,2.4746058
TCGA-A5-A0R6-01A-11R-A104-07,5.6295934,0.0,0.8065379,4.0554595,1.8684281,2.55621,1.8141398,0.9006253,1.1817874,0.9429076,0.0,0.72258234,0.0,1.8005056,0.0,3.4567494,5.34772,0.54308826,0.0,1.4976348,0.0,4.041889,0.0,0.0,0.0,0.0,3.940079,0.90827984,2.941372,1.2666867,0.0,4.332065
TCGA-B5-A0K2-01A-12R-A104-07,0.0,0.0,0.0,2.001187,5.5439496,0.043358088,0.0,5.584261,0.0,2.3887057,6.928228,0.69198793,0.9202484,1.7951308,0.0,6.611661,0.66579366,0.0,0.0,5.3136024,0.0,0.0,0.0,5.8846083,1.8365034,0.0,0.0,7.7531953,0.0,1.1420188,0.4719534,5.8694944
TCGA-D1-A3DG-01A-11R-A19W-07,8.806814,3.2135212,7.4992924,7.8639226,0.0,5.526711,0.25657916,0.0,0.0,0.0,0.0,0.0,0.0,10.931782,11.525176,0.0,2.6186628,0.0,4.844361,0.0,10.770543,0.0,3.846111,0.0,4.058113,6.7476583,0.0,0.0,0.6397708,0.0,0.0,0.0
TCGA-AX-A2IN-01A-12R-A180-07,0.0,0.0,12.975496,4.313989,0.0,4.7222323,4.5176487,0.0,0.0,2.3953867,0.0,0.0,0.0,14.352002,6.8001328,0.0,5.4038086,0.0,0.0,0.0,10.662707,0.0,9.967545,4.620229,4.93663,2.656559,0.0,0.0,0.0,0.0,0.29392028,0.0
TCGA-KP-A3W3-01A-11R-A22K-07,8.781839,0.0,0.0,0.4729529,0.0,7.183788,0.533008,5.993121,0.0,9.323662,1.7418613,0.0,0.0,3.6898038,4.827885,4.985956,2.168176,0.0,0.0,0.0,9.44534,0.0,4.8635335,0.0,1.3554779,0.0,0.0,0.0,0.6971512,0.0,0.0,0.0
TCGA-A5-A0GP-01A-11R-A040-07,0.0,2.0745692,1.0795965,4.9780273,4.4668355,2.4487438,0.0,3.869739,3.881282,0.74775815,5.1604815,2.2277565,0.0,0.0,3.047975,2.492828,0.0,2.7312968,0.6294089,0.0,0.0,0.0,0.0,2.9829907,5.487437,0.0,0.0,3.4880524,2.741266,0.0,0.0,6.0276074
TCGA-EO-A2CG-01A-12R-A180-07,4.02358,0.0,1.5676416,2.2140505,0.0,1.665922,0.0,2.5096369,0.0,2.2245555,0.0,0.0,0.0,0.64163816,2.6608977,0.9044329,7.044842,4.681594,0.0,0.0,0.68981856,0.0,5.5167575,0.0,0.0,0.0,7.2834544,1.4346704,4.3040547,0.7363278,0.0,0.14415622
TCGA-AX-A05S-01A-11R-A00V-07,0.0,5.9309583,0.0,3.9625375,6.2072372,6.8452177,0.0,5.693292,3.1605263,0.9200239,2.568694,0.0,0.0,3.5718215,1.3403705,2.8429165,0.0,0.0,0.0,1.0869526,0.0,0.103322245,0.0,3.7464898,4.1808352,1.3810523,1.2149961,2.8505788,0.8609786,0.0,0.0,5.5314655
TCGA-EY-A1GM-01A-12R-A14D-07,8.714129,0.0,13.686951,7.6259317,2.8842053,0.29654384,0.0,0.0,1.6554208,1.926701,0.0,0.0,0.0,9.012378,7.797497,0.0,5.531026,5.5653367,0.0,0.0,0.0,0.0,6.699557,0.0,2.7547479,0.0,6.8520694,10.598548,13.57944,1.8287339,0.0,4.496845
TCGA-AX-A05Z-01A-11R-A00V-07,0.0,7.1315107,0.2787054,3.665611,3.479922,3.9711366,5.6416435,1.0922916,2.6366334,2.6450336,7.709851,9.037325,1.8607103,0.0,0.0,4.8019385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.906003,2.1705556,2.6990166,0.0,0.0,1.394262,5.7096686,0.0,1.032058
TCGA-AX-A1CJ-01A-11R-A137-07,0.0,2.6871538,0.0,4.4062514,3.9407253,0.0,0.0,9.730073,0.0,5.128669,5.8357673,4.0554657,0.0,0.0,0.13872,3.8614953,0.0,3.5090678,0.0,5.814602,4.8838377,1.6809602,0.0,3.831023,2.3264747,0.0,0.0,7.49763,0.0,2.090317,4.221019,0.0
TCGA-BG-A2AE-01A-11R-A16F-07,8.1561575,2.1319065,1.2616748,5.467521,5.828641,3.8962946,6.645075,0.0,4.7075033,1.9012331,2.1339192,1.8197523,2.5761735,5.1665483,0.0,1.6428103,1.6028819,0.0,0.9537608,3.1635003,0.0,0.4950893,4.703786,0.0,4.2634835,4.177324,0.0,0.50016713,3.262432,0.015705861,0.5919279,4.928997
TCGA-A5-A2K7-01A-11R-A180-07,3.7597177,5.772226,0.0,6.9671106,0.0,12.39914,4.0907874,0.0,2.1717234,0.0,10.0240345,0.36670268,0.0,4.0092936,5.899039,5.954927,0.0,0.0,6.559092,2.5322204,0.0,0.93897843,0.0,0.0,1.5140041,3.8502808,0.0,0.0,0.0,0.0,0.0,3.1715026
TCGA-D1-A2G6-01A-11R-A17B-07,0.9983508,8.792629,7.9403305,4.7162294,0.18227844,14.185869,4.578624,0.0,3.6526008,6.94571,0.0,0.0,0.0,8.761154,10.511364,0.0,1.9961281,0.0,0.0,0.0,0.0,0.0,5.88841,4.8467584,6.976486,0.0,5.4810195,0.0,5.0409713,0.0,0.0,9.10172
TCGA-AX-A0J1-01A-11R-A040-07,0.0,6.9622555,0.0,2.553277,0.9152523,3.4573488,1.942432,0.0,0.0,0.0,0.0,1.7963864,0.0,3.5817547,5.764415,0.0,0.0,0.0,0.0,7.6245646,0.0,0.0,3.323934,5.6202736,6.1026187,7.1643996,0.37290582,1.3550739,0.0,0.0,2.8619592,3.151801
TCGA-A5-A0GR-01A-11R-A118-07,0.0,0.88267016,0.0,0.0,5.335397,2.7433128,3.5293782,7.152274,0.0,7.7956295,0.0,0.0,6.0193214,5.2007923,0.0,6.871105,0.0,0.0,0.0,7.4468603,2.5663638,10.403798,2.8734436,12.036135,0.0,0.0,6.619444,0.0,4.2107577,4.7074327,0.0,0.0
TCGA-5B-A90C-01A-11R-A37O-07,12.381061,0.04699927,0.0,0.0,0.0,6.3904915,7.161933,0.0,3.2339063,0.0,2.027694,0.0,1.1210394,1.4505706,4.2743936,0.026757792,2.803073,0.0,5.09105,3.8714871,0.670979,5.423463,4.78912,0.0,0.0,3.0527654,0.0,0.0,0.0,0.0,4.2071686,1.0103952
TCGA-AP-A052-01A-11R-A00V-07,5.680064,0.08436016,3.3295004,1.7109234,0.0,4.2189426,4.485236,0.14773192,4.068591,4.1954293,1.0060463,0.0,0.0,0.0,1.5297654,1.9999046,0.0,1.3143084,0.0,0.0,1.0016022,0.0,2.7766225,0.0,1.833217,0.0,0.0,0.0,4.5258985,0.0,0.0,0.5097981
TCGA-D1-A17S-01A-11R-A12I-07,0.0,0.0,0.0,3.4030683,1.4571403,0.0,0.0,10.145831,0.0,1.5698119,2.7432618,7.6036086,0.0,0.0,0.0,2.0994556,0.0,9.823331,0.0,4.556143,5.378257,3.8020444,0.0,1.2337024,1.0129092,1.6110799,0.0,8.864057,0.24254197,3.949571,6.0313854,0.0
TCGA-AJ-A3BG-01A-11R-A19W-07,3.9170072,4.437797,0.0,2.7875466,12.870208,0.0,8.197276,0.0,0.0,0.0,4.144832,10.354548,0.0,1.1376274,0.0,4.502895,0.0,0.0,10.618845,12.605885,3.588972,1.6718858,0.0,0.0,5.221421,13.427726,0.0,0.0,5.8157153,0.0,0.0,0.0
TCGA-AX-A3FV-01A-11R-A22K-07,3.080364,0.0,7.425452,0.0,0.0,0.0,4.4812274,0.0,1.5021713,0.0,0.0,0.0,0.0,6.2201757,7.9082713,0.0,0.0,0.28908828,5.3270664,0.0,9.519446,1.912324,8.345406,0.0,7.8770123,6.7555633,0.0,0.0,5.10033,0.0,0.0,0.0
TCGA-EO-A1Y8-01A-11R-A157-07,6.068783,4.43974,0.87101215,0.9601468,0.0,11.63353,4.3231,5.559871,5.4109964,3.7337315,0.0,0.0,0.0,0.0,4.4328227,0.2902463,0.9897908,3.4242694,0.0,0.0,0.0,5.4397964,0.8324678,0.0,0.0,0.0,2.385306,0.0,0.2717128,0.0,0.20993125,0.0
TCGA-AX-A05T-01A-11R-A00V-07,4.8949814,5.0929832,0.3763144,5.4247346,4.953117,0.0,0.0,4.061214,5.872554,0.0,2.2345045,1.2216775,1.5263946,0.0,0.0,0.5944188,4.740955,1.2724159,0.0,1.4697683,0.46459132,0.0,1.8896699,0.0,0.6852656,5.1535616,0.0,6.6320386,0.0,3.6895416,7.813968,1.4995149
TCGA-A5-A1OH-01A-21R-A22K-07,2.6830022,0.0,11.892667,0.0,0.0,0.8501885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8768597,3.9168246,0.0,8.841984,8.171906,0.0,0.0,10.444207,0.0,16.420637,0.0,0.0,0.29079467,6.7295556,0.0,2.5232596,0.0,0.0,0.0
TCGA-BK-A0CA-01B-02R-A277-07,0.6787712,0.0,0.0,0.0,4.537116,0.0,0.0,2.5996463,2.9590275,0.0,0.0,0.0,10.943992,0.0,0.0,0.0,5.5474944,0.0,0.0,9.392298,0.0,7.135092,10.242006,0.0,0.0,2.1578999,0.0,12.188325,0.0,2.4074113,11.31098,2.5773587
TCGA-D1-A163-01A-11R-A12I-07,0.0,7.0444913,0.3824172,0.45760214,0.0,5.6997404,5.5026746,0.0,0.0,0.0,0.7585726,4.876225,5.459735,1.8924068,0.0,0.0,3.098302,0.0,0.0,3.3724027,0.0,0.0,0.0,4.7438345,0.0,6.801314,2.6404357,0.0,0.0,0.0,1.3842831,8.461556
TCGA-EY-A212-01A-11R-A14M-07,13.550103,0.0,0.0,0.48306727,3.206886,0.20281804,4.2304497,0.0,4.6524134,4.377944,0.0,0.0,0.0,0.2559976,3.1326435,0.0,5.065687,0.06206712,0.0,1.5641897,0.0,6.907384,2.5669928,0.0,0.0,0.0,4.2630324,0.0,6.122131,0.0,0.0,0.0
TCGA-AJ-A3NE-01A-11R-A22K-07,0.5912684,9.064714,6.3291316,0.25129068,0.35316998,6.1356096,3.317267,0.0,9.32672,0.39204094,7.526778,0.0,9.041255,0.09462135,0.0,0.0,0.0,0.0,3.6238897,0.0,0.0,0.0,0.0,1.0638212,3.4102626,3.47552,0.0,0.0,0.0,3.5071409,3.215261,2.6817815
TCGA-BS-A0U5-01A-11R-A109-07,3.0277197,2.4638662,2.7303176,6.4262176,3.6148474,0.0,0.0,8.126834,5.997725,2.0212653,5.3481708,0.0,0.0,0.0,2.773435,0.0,4.080456,4.6083045,0.0,0.0,0.0,0.0,0.0,0.0,4.8397956,0.0,0.0,9.471471,0.0,1.792383,6.547496,5.8477225
TCGA-A5-A0R7-01A-31R-A16W-07,0.0,3.0489962,0.48477226,0.2943502,0.0,3.790722,1.6831431,3.3090186,0.0,2.2937348,1.4938216,0.0,0.0,0.0,3.3685124,0.0,0.0,0.0,0.0,0.0,1.4795957,0.0,0.0,8.130311,1.6250653,0.0,0.0,0.0,0.0,0.0,2.051761,0.0
TCGA-BK-A26L-01C-04R-A277-07,6.860839,0.0,4.114303,0.0,0.0,0.2301411,0.0,0.9938746,6.63768,0.90678495,0.0,0.0,8.225267,0.0,0.0,0.0,8.938971,0.8204622,0.0,0.0,0.68312186,4.8846526,15.174276,0.0,0.0,0.0,4.6477065,0.0,0.0,3.2457762,5.9759336,0.03612244
TCGA-AJ-A3OK-01A-12R-A22K-07,0.0,0.07044337,0.0,1.0594091,0.0,0.0,0.0,7.976632,0.0,0.0,0.0,0.0,0.0,4.4936013,0.0,4.9743834,4.661134,2.3814538,0.0,7.590112,3.7924478,0.0,8.740051,12.35812,5.723065,2.5616734,4.3520045,14.444104,0.0,1.9117651,4.955041,1.0838528
TCGA-D1-A16X-01A-11R-A12I-07,0.3118692,2.091718,0.0,9.240225,5.810515,0.0,2.6381006,0.0,0.0,11.402418,4.9745283,9.456724,3.5636609,1.7849892,0.0,1.4402796,3.2618537,0.0,0.0,4.7171583,0.0,0.0,0.0,3.0355778,0.0,0.0,0.0,6.3705378,4.8396945,4.663963,0.0,3.4129584
TCGA-AW-A1PO-01A-12R-A157-07,9.576981,5.3966985,3.6859167,0.0,0.61917394,2.6860542,4.6592875,0.0,3.6907277,6.741707,0.0,0.3378833,0.0,3.0083723,19.72487,0.0,0.0,1.3033862,4.6757,0.7555869,1.4272002,0.0,7.5639377,0.0,12.145609,0.8549412,0.0,0.0,3.6535335,0.0,0.0,0.0
TCGA-EO-A3B1-01A-12R-A19W-07,6.834078,0.0,0.0,0.0,0.0,7.282301,6.1210384,0.4078923,0.0,5.097133,2.2851856,0.0,3.6810892,1.1852448,0.0,6.0709677,3.3933706,0.0,0.0,2.1915073,0.33892688,0.9378584,4.376589,0.0,0.0,0.0,1.8426973,0.0,0.11306221,0.0,0.0,0.16336833
TCGA-BG-A0M6-01A-31R-A104-07,10.761264,0.0,4.6730533,4.93969,1.6358837,3.336041,3.880219,0.0,4.722808,0.6005529,0.0,1.190302,0.0,1.7445663,4.93184,0.0,7.782332,5.9371457,0.0,0.0,0.0,3.4599729,7.077724,0.0,0.0,0.0,4.454327,0.0,4.2729936,0.0,0.15585542,10.020864
TCGA-BG-A0M7-01A-11R-A040-07,0.0,1.7404964,0.0,4.7338905,6.619934,0.0,0.0,3.2055414,0.15668112,5.744815,4.541528,6.574097,0.192108,0.019810043,0.44170967,1.0581042,0.22539741,0.58152246,0.0,3.1650267,0.0,0.0,0.0,3.4979527,0.94440514,0.0,0.0,4.419388,2.7311692,1.4334251,0.0,6.2529507
TCGA-SJ-A6ZI-01A-12R-A34R-07,0.5943357,4.5749044,0.0,0.0,5.425384,3.2838392,0.267389,0.10615152,2.3497205,0.05323945,7.1524844,0.0,9.564491,4.5285845,0.0,2.793005,2.2873764,0.0,0.18750173,5.6151943,0.0,0.0,0.0,0.6895575,0.9192032,1.8824706,0.0,1.9748579,0.0,1.0421613,2.018657,5.9316654
