gene,variance,mad
PCDHB8,1.1105315487719698,0.470671231323759
IGHV3-72,1.1099493583945719,0.35888122709197884
SCN9A,1.109666578929007,0.381319721434494
SH2D2A,1.10929486028024,0.699005190094959
PTGER2,1.1091754140172396,0.7229606490875888
ABCA1,1.109120504536072,0.672582161048414
KNL1,1.1091076859952018,0.6628122513919119
CHIA,1.109058508182654,0.2765127355320592
LINC01518,1.108614564197738,0.1272207203039171
SIGLEC10,1.1085280996752445,0.7240990368392191
HOGA1,1.1077666295818998,0.7155250990540041
CPLX1,1.107427972597651,0.7488943950609905
SRPX2,1.1073661228652119,0.71564920892571
DDAH1,1.1071071421169136,0.6711375158934185
IGSF9B,1.1066390632559118,0.4992476206753411
CEP55,1.1065886817378439,0.6883887363539003
TMEM233,1.1064858757511888,0.3674039252209409
SGIP1,1.1063199015820013,0.6210912808381976
SOX21-AS1,1.1058871428308705,0.0693126677262475
MSANTD4,1.105873628781538,0.5756288416171342
SIRPG,1.1056686102840394,0.6897707669339952
NPIPB4,1.1054863808989828,0.695548827519195
PKP2,1.1048156740550124,0.6829611686835335
CCN4,1.1043800343585033,0.7158991261362897
CRYBB1,1.1042083755963215,0.27749847414070195
AC024940.1,1.103700340203862,0.48639171235982914
RNF207,1.1036662405083124,0.7087921582094827
EFNA3,1.1034273955408616,0.7254710438204688
GPSM1,1.1032480830295244,0.6524787571839319
USP32P3,1.1029949405206199,0.6057486650540005
NOMO2,1.1028287857430028,0.778756457723671
TCEAL5,1.1026897906794202,0.3263340218545825
IL22RA1,1.1026050459068024,0.637077765466234
CDH1,1.1024173567831308,0.5579058070312826
PLEKHG1,1.1022731722984684,0.6323071980333976
IDUA,1.1020952703279945,0.6606920560730436
PDLIM1,1.1016250364464488,0.6861707981516432
EPHA10,1.101204189073908,0.36072251326969657
SLC13A3,1.1011752844229974,0.7879509448445883
NRAP,1.1011196008138846,0.6595614284889755
SYCP2,1.1011028271421324,0.4179452550335624
GDAP1,1.1010111828332907,0.6612492399516303
VILL,1.1001255536469507,0.6569026195044416
ARRDC4,1.1000644133220296,0.6566536987079532
SH3BGRL2,1.0998782160355671,0.6229503354892238
CIP2A,1.099740887451319,0.7654206647462005
LIMS2,1.0993013034107915,0.6720522460924521
GINS4,1.0991917174749182,0.7399375071733578
CMKLR1,1.09888110912231,0.6989643026606167
ATP8A1,1.0988164931724642,0.6747630084465093
RPSAP53,1.0987935400323467,0.4970658373872372
CYP3A5,1.0986041124533308,0.46751703531759414
LPL,1.0986007291144653,0.6974350296841019
DDX60L,1.098586534533986,0.6146106999732299
ZNF185,1.0985571237727694,0.6753310022191128
MOCOS,1.098442330519601,0.6680196579940358
CCL4L2,1.0983421562463065,0.6264387256193099
C15orf62,1.0983050232285727,0.6284361908690466
MMP16,1.0981155965036882,0.6188915475231347
PIMREG,1.0978542757010579,0.6931460708191004
LDHB,1.0978002574178263,0.6645901331202495
WFDC1,1.0972000776881599,0.7034452152431103
PIAS3,1.0969943169324283,0.5692625372933007
FBXO15,1.0964891547797755,0.7038352543222095
IQCD,1.096429791148225,0.7309190125017908
EMCN,1.0961445225930635,0.6995091646904916
TCTEX1D4,1.0959079137741008,0.38610050516830713
B3GALT1,1.0958909757600315,0.5433079931017364
REV3L,1.095653803399587,0.667833162659873
SCUBE1,1.0954662688955736,0.5345348331019071
ELL2,1.0952089124308477,0.7188504728106935
CMTM7,1.0949670992850917,0.6448530393500995
SRGAP1,1.0946043742849767,0.6405970075516989
AIF1L,1.0945650243190972,0.6101052761540657
EML6,1.0943479675137595,0.6565951635463161
BMP5,1.0942678849275433,0.0657653503232425
PYGL,1.0942647770371818,0.6185849285932372
MUC3A,1.0942578642786192,0.3364654263321577
TUBA3E,1.0938290631408862,0.153853011472402
SLC49A3,1.0937709991721576,0.7316585133176181
RARB,1.093679950036502,0.6772163168129381
RNF157-AS1,1.0932499564434377,0.629983416608388
HMOX1,1.0930420180035487,0.6324282348681223
LXN,1.092999001562765,0.6072233203824786
PGF,1.0927813163472138,0.6782547735003019
GNB4,1.0927726010057266,0.7130967742588412
CD47,1.0922519554737802,0.6832688514234153
KMO,1.0921758227788474,0.47210721482507645
WWC2,1.0921418713389754,0.6743251933189955
GGT5,1.0920229407664475,0.729174330901972
SELPLG,1.0912521319595356,0.7168995639572335
SNHG5,1.0909964903907956,0.7483492607314046
AKR1E2,1.0907726075346833,0.9952716846822873
EBP,1.0906539687564802,0.5500621480039243
TMEM132B,1.0905467460728286,0.37721178572823677
DAB1,1.0904877046650554,0.3106725735192703
TINCR,1.0898988459848489,0.4373243291148345
CFAP20DC,1.0898270794602147,0.8641530235189763
RBBP8NL,1.0897267043226782,0.48891436375080044
SRMS,1.0893283648299241,0.6498891953914769
SARDH,1.0887520369208994,0.7191027410364423
GADD45B,1.0880348171894765,0.6399212962977598
KCNT1,1.087900251794472,0.2551229624538903
CDC7,1.087737357946378,0.7434406156550177
CNN2,1.087582568318114,0.645940074049558
CD48,1.0875648276842937,0.7442983087204502
SDR16C5,1.0874924560509203,0.209566604563677
CD24,1.0872960274337937,0.5830674004077387
CDH22,1.0871919919233843,0.27818632994622505
MRC1,1.086956535217424,0.5852498338307621
HAVCR2,1.0869296586407835,0.7382940301160508
NUDT11,1.0866008156498153,0.4016946389982531
ADAM19,1.0865049324953955,0.6867844639654099
TMEM38A,1.086487655326124,0.6943666346085835
ZNF853,1.0859844200729112,0.6268775754036877
MTRNR2L1,1.0858572517971743,0.13501516805999939
SNPH,1.08532760641273,0.7674226437731977
XBP1,1.0851182135092217,0.7310883551797449
IGLV1-36,1.0850420217034442,0.2022389689186564
HOXD10,1.08498104270149,0.5421830220533019
ANKS4B,1.0848885054944482,0.1502833080936267
OAT,1.084835688841194,0.6893840926614425
GFAP,1.0847688576643688,0.21981099420942482
KIFC1,1.0845595502140655,0.6803845879163344
ABAT,1.0844634524078123,0.7325943396246113
MICU3,1.0843149581020666,0.7729952720574242
PTCH2,1.084312475484722,0.6580254116514905
PGM2L1,1.0842602014801006,0.6800895455175713
F10,1.0826166026694939,0.5708307583373924
TLL2,1.0822867935972509,0.5556574985360179
MDGA1,1.082196829129766,0.7517303586309956
AL353572.4,1.0820940819019687,0.789525685571749
KIF14,1.0819027402729071,0.6619864462038847
CHRNA1,1.0818950846187199,0.47805351559248005
WIPF3,1.081648482249386,0.7565112132700951
MYOF,1.081580239933199,0.6908624748468437
FAM90A1,1.0814756612662804,0.8881011419497123
JUNB,1.0814142899812231,0.6738930226678113
PRAG1,1.081226740821258,0.6268585086950003
SKIL,1.0811819528667654,0.5710356023894523
ELOVL4,1.0810778215417585,0.5239228604423983
SQOR,1.0809103034744438,0.7249741268495642
ZNF302,1.0808655982835849,0.6572457819902495
LINC00683,1.0803546175180272,0.7643451734311453
TMX4,1.0802374831533217,0.7081670888043554
LCP2,1.0800258902939546,0.7368640485494513
MS4A7,1.0798407325259,0.7170532314005373
CDH13,1.079783341694914,0.6872143176787776
RHBDL1,1.0796956116302145,0.6867294174551852
FGF1,1.0796548806346238,0.7017525264335698
ESRP1,1.079650360761177,0.40756017744479234
MAGI2-AS3,1.0795260681802303,0.6289898855422558
EGR2,1.079420843086419,0.6749586458147727
KIF11,1.0791456604736405,0.6768774699804894
AARD,1.0790892521458928,0.2711704693961764
PLXNA2,1.0789406056324575,0.5927399364324408
ZBP1,1.0787295998642297,0.587238199582774
SORD,1.0786877317947403,0.5966921215710235
GUCY1B2,1.07857686355989,0.888949584675514
TRPM2-AS,1.0785119722318621,0.6281086695910543
CDKL2,1.0782519337461498,0.6690276181734555
EPS8,1.0780809721981255,0.6623419962651846
FAM201A,1.078076868683508,0.9009293446357324
ARMH1,1.0778208448632274,0.6880814721685846
VSTM4,1.0777235551784896,0.6456997598339869
ATP5ME,1.0774825347555708,0.6333391514316427
AC091563.1,1.0771159799784444,0.6682913865773941
STING1,1.0767915219909079,0.6991190251191792
TRPM8,1.0767194976595036,0.3495042668351119
CHN1,1.0767128738071576,0.722061943875453
ANKRD13B,1.0766107684387283,0.720906403765921
MKI67,1.0756724798931676,0.6192500311138716
CRYBA4,1.0753997190466569,0.0932845036566016
PDZD8,1.0751572945411765,0.681330569867832
CDCA2,1.0749356010814217,0.706539310198242
LST1,1.0747909160464835,0.7107640524427965
CELSR3,1.0745745760420338,0.6599314444595143
ABCG1,1.074404211341283,0.6769071086670673
LGALS1,1.0742964818266727,0.6459865630666126
HOXD9,1.0735415626997664,0.5951125087628104
LURAP1L,1.0732517375265773,0.6529284376976947
LINC00488,1.0729056285366394,0.4447181976100869
GUCY1B1,1.0728242148554448,0.6944136732462756
RCN2,1.0723301315393872,0.6490528337538493
LPAR6,1.0720214883844854,0.71689733836959
PSTPIP2,1.071908010732981,0.6576230369777458
IGLV2-28,1.0716447975022385,0.2486691427705977
EDN1,1.0715441162675017,0.6778176448090156
FAM43A,1.0715247017169593,0.6561734322253021
USH1G,1.0713059178126576,0.3238541984811137
FILIP1,1.070930152509993,0.7268183473494669
N4BP3,1.0708876760617532,0.7586165909486429
MICB,1.0707299864393873,0.746044223341555
TLCD4,1.0706060533468773,0.6480677202189873
GYG2,1.070596139780368,0.6059137959697574
CD247,1.0703268503859387,0.7448662471970604
CKS1B,1.0703267566922212,0.7112220758314143
ACAN,1.0703167346193605,0.7413242690017441
TSHZ3,1.0701921718105165,0.6828069421172778
CCN5,1.0699563176100422,0.48244828536239104
DOK2,1.0698878833499301,0.721765429121727
CHST3,1.0697298772404522,0.6990008984567231
TPRG1,1.0696195206022459,0.6074683340678335
APBB1IP,1.0694507682969514,0.7608341999521038
CRIP2,1.0692667386469656,0.5258127729230537
OXGR1,1.0691402485193748,0.7511749331508577
TMEM229B,1.0689431410328705,0.7647377245775768
SLAMF6,1.0688315373565502,0.6824388220447868
TMC4,1.0687238605416276,0.5222621868339425
IGFBP7,1.068713509570371,0.7259110987918325
LINC01597,1.0685916894032048,0.7692610876821746
PTPRG,1.068320905203454,0.6350670770728959
EMP2,1.0683078846573086,0.6828635599338639
MAP3K21,1.068122882581796,0.6852803768353501
KCTD1,1.0681222606428005,0.5917526589289901
GJA5,1.0680421130999287,0.6234271707176655
NCF2,1.0680020783696953,0.6957318601213509
MT-CO3,1.0678540081371057,0.6512409358445019
LINC01515,1.0675448015859468,0.7180062567292536
RIPK3,1.0674807953220957,0.7410533566953421
FLRT1,1.067025473212162,0.5147056166209595
TCF4,1.066996735933351,0.6846794775019109
SLC52A1,1.0669616567908005,0.6483780141679147
BTC,1.0668828052118873,0.619212401924425
FZD2,1.0666892340169412,0.5594488286460981
RAD51AP1,1.0666513831241298,0.6787575821992928
KRT75,1.0666361948657457,0.2403091126829394
ARMT1,1.0665157728359327,0.5894190379532329
PKMYT1,1.0664224861227438,0.6745664349104361
TMEM52,1.0660779434074164,0.627236999050224
POC1B,1.0659235385268147,0.7380276816809053
AL512274.1,1.06583734682437,0.7693494392497047
AKT3,1.065823154628521,0.6115588453086009
GBP1P1,1.0656825539244976,0.6762934626747914
KCNF1,1.0656107939526638,0.4482685393935136
GRAMD1C,1.0655449312481007,0.7137861924041728
FOXL1,1.0654929507922137,0.4835587901064494
CEACAM19,1.0654749441728286,0.6395232621904237
DSCAML1,1.0652326432431063,0.36732643692757194
HPSE,1.065193556188669,0.6710134737017928
C12orf56,1.0648163990736874,0.7434471746648603
FOXCUT,1.0641042140109036,0.3487119714801173
PLAC4,1.0640557087760243,0.6632699466454883
ZNF471,1.0640466024100157,0.618455451590409
SPART,1.0639464767119258,0.6269952645458226
TPBG,1.06393393967459,0.5752746803335933
RGS10,1.0639154552368282,0.6403374223371134
GREB1L,1.0636638184775251,0.727672327133605
HOMER1,1.0636170034515244,0.6196545487980791
RNF208,1.063473187929202,0.631981498329238
LINC01694,1.063427790786924,0.3714404462606683
GNAZ,1.063295524448575,0.6790482047617619
NBEAL1,1.0632287569680365,0.5975800621942517
UCP2,1.0630211886419791,0.564676148120153
RFX3,1.0628349930484258,0.6027052564609576
SMARCA2,1.0626169118979263,0.5725150189036876
GDPD5,1.0623963741164912,0.6438404948975545
PLCB2,1.0620460909644183,0.7266415873588654
DENND2A,1.0618089202352063,0.6815981798626285
FJX1,1.0609401223568788,0.7179468258188715
RUNDC3A,1.0609028188735175,0.3919250169681867
SPTBN2,1.0607706383759952,0.6346781117245817
MS4A1,1.0607514349727736,0.4095819332052963
TRAF5,1.0604720211101717,0.6602146145756942
SLC6A13,1.0601527531613057,0.26217844995420503
UMODL1-AS1,1.0600728534260973,0.1657893342553417
RUNX1T1,1.0600698727242848,0.6506481064145428
OCLN,1.0600131610118053,0.5995015825011323
Z97200.1,1.0600032869278515,0.3839335369675303
CDC42EP1,1.059925229510474,0.6612722769795587
AGPAT4,1.0599156468529694,0.6108910074343208
MELK,1.0598479106068937,0.6808830593344579
SLC6A8,1.0597817932422338,0.5988124059530611
MANSC1,1.0592066448052653,0.6868690261984973
SLC5A3,1.058875515128149,0.6056759865093904
PRRG1,1.0588191648711014,0.6825631512922117
IGHV4-55,1.0587751043216678,0.3002227494573742
CHAC1,1.0586490677882796,0.7004719253371423
LINC00958,1.0585611836064361,0.6343217701095099
SLC6A6,1.0584992966451967,0.6179800984648613
BCAR3,1.0584831491879898,0.6907606669073907
CELSR1,1.058322741858585,0.6710321731177009
PLK1,1.058284309162219,0.7218278001083389
DEK,1.058062138872486,0.6305857275929103
TBC1D3L,1.0579800063637064,0.6780158053736448
GRHL1,1.057937238938896,0.6489399605675783
AQP7,1.0578618182643622,0.6153515566369396
SPC24,1.057811988654095,0.6583104907151585
EVC2,1.0577953352132896,0.7175374973317643
PLEKHG6,1.057765854309159,0.6600455702348764
NUDT12,1.0573763005224088,0.5571771282325
DTX1,1.057174425880698,0.6836280518440718
CSPG4,1.0569832747640178,0.6852808543671745
BDKRB2,1.0566108627906232,0.6590835614196902
SEMA3G,1.0564033781861129,0.6317629709050747
CSRP2,1.0559657287104103,0.6607100066565055
IL1B,1.055941921387223,0.668049408414028
ANKRD1,1.0558766498870793,0.3883915288363719
ATG9B,1.0557937503672608,0.7109685880386207
H3C6,1.055735828195453,0.7770269430534067
VDR,1.0552653926091937,0.7113783856762748
SNX20,1.0551824802224998,0.7539927484062403
ALDH2,1.0549642554887781,0.688435656885984
MICAL2,1.0547413603592501,0.6624074783842264
AHR,1.0542312973875425,0.6156090525010702
DNMT3B,1.0542093829071615,0.6347478189933469
FTLP3,1.0540501226272714,0.7387831282706658
CASC19,1.0538826467354174,0.6112800293237142
TM7SF2,1.0537248110320108,0.653405778601142
FUOM,1.053487993221033,0.6892520318412569
MDFIC,1.0534091702060935,0.6990603087110112
GRM8,1.0533153965445186,0.36204921297449666
RADIL,1.053230910601525,0.7442041494454934
LRRC61,1.0531806754391349,0.6008172668147012
GPR143,1.0523970807121081,0.5908791093610049
RBMS3,1.05201386943363,0.6557239081677122
KLHL11,1.0520015695987688,0.7303979779796594
MROH9,1.051876441912173,0.1196191114744665
MITF,1.0515626039356967,0.641431804246285
ZNF503,1.0515199798424397,0.5646778380452995
ISG20,1.051499150049054,0.6741437089064064
GSAP,1.0512531992052454,0.6440079624829687
NAAA,1.0511018196499307,0.6905889710713837
DOCK10,1.050995211686856,0.6769375415720504
PFKFB2,1.050887159826512,0.5819560718959815
PLXNC1,1.0508416298564414,0.6317864803248199
RABAC1,1.050818651227202,0.6391324216456864
AURKA,1.0506882873413772,0.6956912749198949
SLC7A7,1.0506843342575636,0.6511840779788436
AL353622.1,1.050339863067506,0.6895303840802316
FSTL1,1.0501286850760847,0.620608957786887
ARHGAP9,1.050076082497336,0.742133240127262
PMM1,1.0500676016844233,0.8057335109276265
RAF1,1.0489509877387249,0.584515439454611
CD1A,1.0489023920299707,0.519983297080818
DSCR8,1.048870866534108,0.0348633348151536
RHBDL3,1.0486641641993029,0.5000689301745049
SVIL,1.0486126935902162,0.6115543798310723
NEXN,1.0477226526660668,0.7108134723668995
GOLGA2P5,1.0476560009497191,0.6930984965748372
ADAM32,1.047633505896926,0.7445863620561746
RGN,1.047376761943842,0.5228044113620607
DNM3,1.0470716202454131,0.5701887318107182
HTRA1,1.0469902843476366,0.691723534474284
NKX2-5,1.0468795368859294,0.0691339387483676
EDNRB,1.0468235503517385,0.644955483085828
PIK3R3,1.046426257456521,0.5725374189960739
UGT3A2,1.0462266814800172,0.2623250260037573
LINC02166,1.046181104515295,0.43215419660928867
VGLL3,1.0460872392376697,0.5618599023462758
LRP3,1.0460653903556216,0.5810952605419182
RPS6KL1,1.045902469793452,0.7323577363721276
BAALC,1.0458632726819947,0.48628867263691666
EVC,1.0457511741213719,0.6933344043595633
ECM2,1.0456692717695586,0.6751431172109064
VEGFA,1.045404748699371,0.7000882061308609
RIPOR2,1.0453506731164226,0.6935259221579109
PDE11A,1.0448404572205126,0.6386159642492878
RNF165,1.0446682593504846,0.6886015706429727
HIC1,1.0446188089661228,0.6821225895957537
TTC14,1.0443794642122444,0.6196934154353224
AC141557.1,1.044293684507846,0.37743600989970216
AL390728.4,1.0442442782137837,0.6225683811985623
FAM163B,1.0442253384023232,0.1605750833734041
AC087741.1,1.0441048291347284,0.647463923442861
ARHGAP44,1.043911070950503,0.6734044952958143
THBD,1.043711341376744,0.6304028617275002
MT-CO2,1.0432479286154626,0.6425635598890906
MAN1C1,1.0431092329538314,0.6988821812453607
IRF2BPL,1.042899410676277,0.6628332745940391
LINC00540,1.0428437304471274,0.3307255632444377
NAV1,1.0423803103155458,0.6652938766210559
UBE2S,1.0422848118125765,0.6954200497155458
FGA,1.04220194088409,0.0562062155280295
STMN1,1.0421122392390012,0.6004486543077192
UNC5CL,1.0419597886639709,0.6145552480163414
CXXC5,1.0419359128274193,0.6217111971292537
ZNF671,1.0412742286837204,0.8126084330169658
LMO7,1.0412650027878487,0.7014826396080869
PSORS1C2,1.0412426644422894,0.1341058478874771
LBX2-AS1,1.041233142093103,0.7128570357049484
ASPH,1.041172506147314,0.5965060712312056
NEK2,1.041156866072247,0.6375380364021357
DSP,1.0411048786123152,0.6295625105348588
RB1,1.0410247345103114,0.5546228805895907
TGM5,1.0408679506140501,0.5303304486010461
HFE,1.0406348391133289,0.656365824276667
ITPR1,1.0406253301663095,0.6327612198407717
TSPEAR-AS1,1.0403764927199795,0.1925829376177854
ASAP3,1.0403218753842611,0.6057396619651776
SCARF2,1.0402620220352952,0.6729952838676367
PDE4A,1.0399926196337548,0.6794872460480983
CFAP44,1.03952897141863,0.692912657277188
SNTA1,1.0394687081247787,0.664425958854534
TXNRD1,1.0392997380562086,0.515272620302655
COL18A1,1.0388116070299915,0.6281178168877979
FZD1,1.0385239115260825,0.6475523841356372
UGT3A1,1.0383148008737824,0.0608290663899113
KIF18B,1.037881318698573,0.6675452199799761
FYN,1.0377634661600657,0.7166868336830472
C1orf21,1.037438684761361,0.6316388149673702
CCNA2,1.0374199453071151,0.7013059058210187
CCDC6,1.036996340413879,0.7053374510317942
KLF15,1.0365364546138924,0.7687412315130919
CAVIN3,1.036470897007523,0.6359469293154039
NAB1,1.0363953035892977,0.5391362701236844
ZNF660,1.0361402533815227,0.7489394495348782
BCAS4,1.036132256907775,0.7069322837338992
CYBA,1.035949662697896,0.609128554027536
MAMDC2,1.0355870323763867,0.4709363287107998
FNDC3A,1.0355819384418512,0.5979285252787729
SUSD5,1.0353689460210058,0.648613291386445
H2BC18,1.0346437033742426,0.5232696017498627
RUFY4,1.0346260207785387,0.5953716593314402
CD8B2,1.034360757831899,0.1645604741435467
SLFN12,1.0341908341810697,0.66359806002855
BMERB1,1.0341581740422823,0.6503244738015583
EFNA2,1.0338609974744561,0.1639857086671904
SYTL3,1.033787902957812,0.6677915454531913
SLC2A10,1.0336675851515882,0.5561905195099088
BCL11B,1.0334627575010256,0.694425714075498
CYTH4,1.032891213370532,0.726404570464545
HIPK2,1.032717145295097,0.5875540439219282
IQGAP3,1.0326573857351626,0.696705128012777
SAMD4A,1.0324419981741015,0.6958696293106605
SLC2A3,1.0321952469379934,0.6799278414629093
RUNX1,1.0318596433454637,0.6664158197994139
NMNAT3,1.0318486831066824,0.6816258428997544
AC104825.1,1.0317759205554442,0.7421943876845347
